Uzza עזא
Azzur עזור
suckling עול
fly עוף
blindness עורת
Azazel עזאזל
Azaz עזז
injustice עול
lead עופרת
<uncertain> עושׁ
flag עזב
be strong עזז
evildoer עול
Uz עוץ
<uncertain> עות
leave עזב
Azaziah עזזיהו
do wrong עול
Uz עוץ
be crooked עות
stores עזבונים
Uzzi עזי
nurse עול
plan עוץ
oppression עותה
Azbuk עזבוק
Uzzia עזיא
wickedness עולה
totter עוק
Uthai עותי
Azgad עזגד
Uzziel עזיאל
child עולל
blind עור
power עז
Gaza עזה
Aziel עזיאל
Uzzielite עזיאלי
Ezra עזרא
stylus עט
Ataroth Addar עטרות אדר
rebuke עיט
Uzziah עזיה
Azarel עזראל
grasp עטה
Atroth Beth Joab עטרות בית יואב
Etam עיטם
Uzziah עזיהו
help עזרה
cover עטה
Atroth Shophan עטרות שׁופן
Iye Abarim עיי העברים
Aziza עזיזא
barrier עזרה
feeble עטוף
Ataroth עטרות
Iyim עיים
Azmaveth עזמות
Ezrah עזרה
<uncertain> עטין
wreath עטרת
<uncertain> עילום
Azzan עזן
-ezrite עזרי
sneezing עטישׁה
heap עי
Ilai עילי
vulture עזניה
Ezri עזרי
bat עטלף
Ai עי
Elam עילם
dig עזק
Azriel עזריאל
faint עטף
Ebal עיבל
En Gedi עין גדי
Azekah עזקה
Azariah עזריה
turn aside עטף
Ebal עיבל
En Gannim עין גנים
help, helper עזר
Azariahu עזריהו
surround עטר
Aiah עיה
Endor עין דור
Ezer עזר
Azrikam עזריקם
wreath עטרה
Ijon עיון
the Jackal Well עין התנין
help עזר
from Gaza עזתי
Atarah עטרה
bird of prey עיט
En Haddah עין חדה
En Hazor עין חצור
Enam עינם
steed עיר
Acbor עכבור
horned viper עכשׁוב
the spring of Harod עין חרד
Enan עינן
ass עיר
spider עכבישׁ
upon על
En Mishpat עין משׁפט
faint עיף
excitement עיר
jerboa עכבר
yoke על
En Eglaim עין עגלים
be faint עיף
Ir עיר
Acco עכו
height על
En Rogel עין רגל
darkness עיפה
Ira עירא
Achor עכור
Ulla עלא
En Rimmon עין רמון
Ephah עיפה
Irad עירד
Achan עכן
stammerer עלג
En Shemesh עין שׁמשׁ
Ephah עיפה
Iru עירו
anklet עכס
burnt-offering עלה
En Tappuah עין תפוח
Ephai עיפי
Iri עירי
fetter עכס
leafage עלה
eye עין
City of Salt עיר המלח
naked עירם
Acsah עכסה
ascend עלה
Ain עין
Ir Nahash עיר נחשׁ
Iram עירם
Achar עכר
disobedience עלוה
look at עין
Ir Shemesh עיר שׁמשׁ
lioness עישׁ
taboo עכר
Alvah עלוה
Enaim עינים
town עיר
Aiath עית
Ocran עכרן
youth עלומים
Alvan עלון
deed עלילה
<uncertain> עלמות
stand עמד
Ammizabad עמיזבד
leech עלוקה
deed עליליה
Alemeth עלמת
standing place עמדה
Amminadab עמינדב
rejoicing עלז
Alvan עלין
Alemeth עלמת
side עמה
grass עמיר
rejoice עלז
presumption עליצת
enjoy עלס
Ummah עמה
Ammishaddai עמישׁדי
darkness עלטה
insert עלל
<uncertain> עלע
pillar עמוד
fellow עמית
upper עלי
deal with עלל
cover עלף
Ammon עמון
labour עמל
pestle עלי
gleaning עללות
<uncertain> עלפה
Ammonite עמוני
labouring עמל
Eli עלי
young man עלם
rejoice עלץ
Amos עמוס
Amal עמל
upper room עליה
hide עלם
with עם
Amok עמוק
labour עמל
upper עליון
young woman עלמה
people עם
Ammi עמי
Amalek עמלק
rejoicing עליז
Almon Diblathaim עלמון דבלתימה
company עמד
Ammiel עמיאל
Amalekite עמלקי
entrance עליל
Almon עלמון
place עמד
Ammihud עמיהוד
be dark עמם
ally עמם
cut grain עמר
dainty ענג
<uncertain> ענוה
Anamites ענמים
Ammoni עמנה
gather ears עמר
delight ענג
humility ענוה
Anammelech ענמלך
Immanuel עמנו אל
deal violently עמר
be dainty ענג
Anak ענוק
cloud ענן
load עמס
Gomorrah עמרה
bind ענד
fines ענושׁים
Anan ענן
Amasiah עמסיה
Omri עמרי
intercourse ענה
affliction ענות
appear ענן
Amad עמעד
Amram עמרם
Anah ענה
humble עני
rain cloud עננה
valley עמק
Amramite עמרמי
be worried ענה
poverty עני
Anani ענני
deep עמק
Amashsai עמשׁסי
sing ענה
Unni עני
Ananiah ענניה
unintelligible עמק
Amasa עמשׂא
be lowly ענה
Anaiah עניה
Ananiah ענניה
depth עמק
Amasai עמשׂי
answer ענה
Anim ענים
branches ענף
be deep עמק
grape ענב
humble ענו
occupation ענין
branchy ענף
omer עמר
Anab ענב
Anub ענוב
Anem ענם
neck ענק
necklace ענק
tread down עסס
Aphrah עפרה
shape עצב
sluggish עצל
put around neck ענק
foliage עפי
Ophrah עפרה
hurt עצב
be sluggish עצל
Aner ענר
Ophel עפל
Ephron עפרון
pain עצבה
sluggishness עצלה
Aner ענר
be heedless עפל
Ephron עפרון
pain עצבון
sluggishness עצלות
fine ענשׁ
Ophni עפני
Ephron עפרין
pain עצבת
great sluggishness עצלתים
fine ענשׁ
beaming eyes עפעפים
tree עץ
counsel עצה
bone עצם
Anath ענת
double עפף
image עצב
rebellion עצה
might עצם
<town> ענתות
dust עפר
pain עצב
spine עצה
bones עצם
Anathoth ענתות
gazelle עפר
pain עצב
wood עצה
Ezem עצם
Anathothite ענתתי
Epher עפר
idol עצב
blink עצה
close עצם
Anthothijah ענתתיה
throw עפר
form עצב
mighty עצום
be mighty עצם
juice עסיס
Ophrah עפרה
<uncertain> עצב
Ezion Geber עציון גבר
might עצמה
evil deed, pain עצמה
seize at heel עקב
Eker עקר
evening ערב
stand bail ערב
Azmon עצמון
insidiousness עקבה
root up עקר
swarm ערב
desert ערבה
arguments עצמות
twisted עקד
scorpion עקרב
woof ערב
poplar ערבה
<uncertain> עצני
bind עקד
Ekron עקרון
raven ערב
pledge ערבה
restraint עצר
pressure עקה
from Ekron עקרוני
mixture ערב
pledge ערבון
oppression עצר
Akkub עקוב
crooked עקשׁ
Arabs ערב
Arab ערבי
restrain עצר
crook עקל
Ikkesh עקשׁ
Oreb ערב
Arab ערבי
assembly עצרה
crooked עקלקל
crook עקשׁ
pleasant ערב
Arbathite ערבתי
assembly עצרת
crooked עקלתון
crookedness עקשׁות
Arabia ערב
long for ערג
end עקב
Akan עקן
<uncertain> ער
be pleasing ערב
Arad ערד
heel עקב
barren עקר
Er ער
mix ערב
Arad ערד
something knobby עקב
offspring עקר
Ar ער
become evening ערב
rush ערה
pour out ערה
dough עריסה
heap ערמה
tremble ערץ
rich עשׁיר
garden bed ערוגה
drops עריפים
plane-tree ערמון
gnaw ערק
smoke עשׁן
wild ass ערוד
ruthless עריץ
Eran ערן
Arkite ערקי
smoking עשׁן
nakedness ערוה
childless ערירי
Eranite ערני
strip ערר
Ashan עשׁן
naked ערום
arrangement ערך
Aroer ערעור
couch ערשׂ
smoke עשׁן
shrewd ערום
arrange ערך
juniper ערער
moth עשׁ
oppression עשׁק
<uncertain> ערוער
uncircumcised ערל
Aroerite ערערי
putrefaction עשׁ
Eshek עשׁק
Aroer ערוער
leave unharvested ערל
neck ערף
constellation of lion עשׁ
oppress עשׁק
slope ערוץ
foreskin ערלה
break ערף
oppressor עשׁוק
oppression עשׁקה
Erite ערי
be cunning ערם
drip ערף
oppression עשׁוקים
riches עשׁר
Eri ערי
heap ערם
Orpah ערפה
wrought עשׁות
become rich עשׁר
nakedness עריה
prudence ערמה
darkness ערפל
Ashvath עשׁות
become weak עשׁשׁ
plate עשׁת
herb עשׂב
take tenth עשׂר
ready עתיד
hereditary עתק
be smooth? עשׁת
make עשׂה
-teen עשׂרה
Athaiah עתיה
advance עתק
think עשׁת
Asahel עשׂהאל
ten עשׂרה
removed עתיק
perfume עתר
thought עשׁתות
Esau עשׂו
tenth part עשׂרון
choice עתיק
Ether עתר
eleven עשׁתי
a ten עשׂור
twenty עשׂרים
Athach עתך
entreat עתר
thought עשׁתנת
Asiel עשׂיאל
time עת
Athlai עתלי
<uncertain> עתרת
Ashtaroth עשׁתרות
Asaiah עשׂיה
prepare עתד
Athaliah עתליה
Ashteroth Karnaim עשׁתרת קרנים
tenth עשׂירי
now עתה
Athaliah עתליהו
idol עשׁתרת
Esek עשׂק
ram עתוד
<uncertain> עתם
ewe עשׁתרת
contend עשׂק
ready עתוד
Othni עתני
Astarte עשׁתרת
-teen עשׂר
ready עתי
Othniel עתניאל
Ashterathite עשׁתרתי
ten עשׂר
Attai עתי
unrestrained עתק 
